value,key
23,2011-01-18 11-06
26,2011-01-18 11-07
30,2011-01-18 11-08
24,2011-01-18 11-09
23,2011-01-18 11-10
7,2011-01-18 11-11
9,2011-01-18 11-14
22,2011-01-18 11-15
12,2011-01-18 11-16
15,2011-01-18 11-17
18,2011-01-18 11-18
32,2011-01-18 11-19
24,2011-01-18 11-20
41,2011-01-18 11-21
21,2011-01-18 11-22
10,2011-01-18 11-31
7,2011-01-18 11-32
10,2011-01-18 11-33
9,2011-01-18 11-34
10,2011-01-18 11-35
15,2011-01-18 11-36
29,2011-01-18 11-37
32,2011-01-18 11-38
25,2011-01-18 11-39
14,2011-01-18 11-40
20,2011-01-18 11-41
5,2011-01-18 11-42
1,2011-01-18 11-50
7,2011-01-18 11-51
11,2011-01-18 11-52
12,2011-01-18 11-53
16,2011-01-18 11-54
8,2011-01-18 11-55
10,2011-01-18 11-56
13,2011-01-18 11-57
7,2011-01-18 11-58
16,2011-01-18 11-59
1,2011-01-18 12-01
18,2011-01-18 12-02
6,2011-01-18 12-03
18,2011-01-18 12-04
17,2011-01-18 12-05
13,2011-01-18 12-06
23,2011-01-18 12-07
28,2011-01-18 12-08
40,2011-01-18 12-09
30,2011-01-18 12-10
26,2011-01-18 12-11
15,2011-01-18 12-12
7,2011-01-18 12-13
5,2011-01-18 12-14
20,2011-01-18 12-15
22,2011-01-18 12-16
23,2011-01-18 12-17
21,2011-01-18 12-18
17,2011-01-18 12-19
17,2011-01-18 12-20
24,2011-01-18 12-21
10,2011-01-18 12-22
12,2011-01-18 12-23
20,2011-01-18 12-24
13,2011-01-18 12-25
32,2011-01-18 12-26
24,2011-01-18 12-27
36,2011-01-18 12-28
23,2011-01-18 12-29
12,2011-01-18 12-30
14,2011-01-18 12-31
11,2011-01-18 12-32
15,2011-01-18 12-33
15,2011-01-18 12-34
30,2011-01-18 12-35
18,2011-01-18 12-36
16,2011-01-18 12-37
23,2011-01-18 12-38
25,2011-01-18 12-39
14,2011-01-18 12-40
1,2011-01-18 12-45
4,2011-01-18 12-46
6,2011-01-18 12-47
9,2011-01-18 12-48
9,2011-01-18 12-49
9,2011-01-18 12-50
1,2011-01-18 12-51
8,2011-01-18 12-56
11,2011-01-18 12-57
12,2011-01-18 12-58
11,2011-01-18 12-59
29,2011-01-18 13-00
22,2011-01-18 13-01
22,2011-01-18 13-02
23,2011-01-18 13-03
20,2011-01-18 13-04
22,2011-01-18 13-05
4,2011-01-18 13-06
11,2011-01-18 13-11
12,2011-01-18 13-12
12,2011-01-18 13-13
14,2011-01-18 13-14
16,2011-01-18 13-23
27,2011-01-18 13-24
28,2011-01-18 13-25
15,2011-01-18 13-26
13,2011-01-18 13-27
10,2011-01-18 13-28
17,2011-01-18 13-29
8,2011-01-18 13-30
13,2011-01-18 13-31
11,2011-01-18 13-32
8,2011-01-18 13-33
18,2011-01-18 13-34
24,2011-01-18 13-35
11,2011-01-18 13-36
20,2011-01-18 13-37
20,2011-01-18 13-38
27,2011-01-18 13-39
14,2011-01-18 13-40
1,2011-01-18 13-43
10,2011-01-18 13-44
9,2011-01-18 13-45
3,2011-01-18 13-46
5,2011-01-18 13-47
11,2011-01-18 13-48
21,2011-01-18 13-49
21,2011-01-18 13-50
23,2011-01-18 13-51
15,2011-01-18 13-52
16,2011-01-18 13-53
19,2011-01-18 13-54
9,2011-01-18 13-55
12,2011-01-18 13-56
2,2011-01-18 14-01
13,2011-01-18 14-02
8,2011-01-18 14-03
13,2011-01-18 14-04
14,2011-01-18 14-05
11,2011-01-18 14-06
26,2011-01-18 14-07
30,2011-01-18 14-08
36,2011-01-18 14-09
13,2011-01-18 14-10
24,2011-01-18 14-11
20,2011-01-18 14-12
17,2011-01-18 14-13
12,2011-01-18 14-14
32,2011-01-18 14-15
24,2011-01-18 14-16
18,2011-01-18 14-17
5,2011-01-18 14-18
11,2011-01-18 14-19
13,2011-01-18 14-20
23,2011-01-18 14-21
22,2011-01-18 14-22
32,2011-01-18 14-23
25,2011-01-18 14-24
17,2011-01-18 14-25
7,2011-01-18 14-26
9,2011-01-18 14-30
9,2011-01-18 14-31
8,2011-01-18 14-32
10,2011-01-18 14-33
9,2011-01-18 14-34
10,2011-01-18 14-35
18,2011-01-18 14-36
29,2011-01-18 14-37
13,2011-01-18 14-38
22,2011-01-18 14-39
18,2011-01-18 14-40
12,2011-01-18 14-41
5,2011-01-18 14-45
16,2011-01-18 14-46
11,2011-01-18 14-47
21,2011-01-18 14-48
15,2011-01-18 14-49
18,2011-01-18 14-50
15,2011-01-18 14-51
13,2011-01-18 14-52
17,2011-01-18 14-53
16,2011-01-18 14-54
19,2011-01-18 14-55
9,2011-01-18 14-56
4,2011-01-18 15-02
5,2011-01-18 15-03
7,2011-01-18 15-04
6,2011-01-18 15-05
13,2011-01-18 15-06
8,2011-01-18 15-07
7,2011-01-18 15-08
7,2011-01-18 15-09
11,2011-01-18 15-10
18,2011-01-18 15-11
14,2011-01-18 15-12
11,2011-01-18 15-13
27,2011-01-18 15-14
18,2011-01-18 15-15
27,2011-01-18 15-16
14,2011-01-18 15-17
2,2011-01-18 15-18
6,2011-01-18 15-19
9,2011-01-18 15-20
6,2011-01-18 15-21
5,2011-01-18 15-22
8,2011-01-18 15-23
11,2011-01-18 15-24
10,2011-01-18 15-25
12,2011-01-18 15-26
15,2011-01-18 15-27
20,2011-01-18 15-28
13,2011-01-18 15-29
24,2011-01-18 15-30
16,2011-01-18 15-31
7,2011-01-18 15-32
5,2011-01-18 15-33
11,2011-01-18 15-34
21,2011-01-18 15-35
18,2011-01-18 15-36
15,2011-01-18 15-37
18,2011-01-18 15-38
15,2011-01-18 15-39
20,2011-01-18 15-40
16,2011-01-18 15-41
5,2011-01-18 15-42
3,2011-01-18 15-43
18,2011-01-18 15-44
14,2011-01-18 15-45
15,2011-01-18 15-46
19,2011-01-18 15-47
16,2011-01-18 15-48
18,2011-01-18 15-49
17,2011-01-18 15-50
14,2011-01-18 15-51
10,2011-01-18 15-52
6,2011-01-18 15-53
4,2011-01-18 15-54
4,2011-01-18 15-55
6,2011-01-18 15-56
5,2011-01-18 15-57
8,2011-01-18 15-58
11,2011-01-18 15-59
8,2011-01-18 16-00
6,2011-01-18 16-01
10,2011-01-18 16-02
10,2011-01-18 16-03
13,2011-01-18 16-04
30,2011-01-18 16-05
18,2011-01-18 16-06
12,2011-01-18 16-07
19,2011-01-18 16-08
13,2011-01-18 16-09
13,2011-01-18 16-10
9,2011-01-18 16-15
9,2011-01-18 16-16
5,2011-01-18 16-17
8,2011-01-18 16-18
3,2011-01-18 16-19
4,2011-01-18 16-20
6,2011-01-18 16-21
7,2011-01-18 16-22
6,2011-01-18 16-23
7,2011-01-18 16-24
10,2011-01-18 16-25
21,2011-01-18 16-26
18,2011-01-18 16-27
36,2011-01-18 16-28
23,2011-01-18 16-29
22,2011-01-18 16-30
11,2011-01-18 16-31
5,2011-01-18 16-32
8,2011-01-18 16-33
5,2011-01-18 16-34
4,2011-01-18 16-35
4,2011-01-18 16-36
3,2011-01-18 16-37
8,2011-01-18 16-38
7,2011-01-18 16-39
5,2011-01-18 16-40
3,2011-01-18 16-41
22,2011-01-18 16-42
17,2011-01-18 16-43
8,2011-01-18 16-44
20,2011-01-18 16-45
13,2011-01-18 16-46
15,2011-01-18 16-47
10,2011-01-18 16-48
20,2011-01-18 16-49
15,2011-01-18 16-50
20,2011-01-18 16-51
13,2011-01-18 16-52
11,2011-01-18 16-53
18,2011-01-18 16-54
12,2011-01-18 16-55
16,2011-01-18 16-56
3,2011-01-18 16-57
3,2011-01-18 16-58
3,2011-01-18 16-59
5,2011-01-18 17-00
1,2011-01-18 17-01
4,2011-01-18 17-02
3,2011-01-18 17-03
3,2011-01-18 17-04
5,2011-01-18 17-05
10,2011-01-18 17-06
4,2011-01-18 17-07
7,2011-01-18 17-08
11,2011-01-18 17-09
12,2011-01-18 17-10
5,2011-01-18 17-11
2,2011-01-18 17-12
8,2011-01-18 17-13
4,2011-01-18 17-14
6,2011-01-18 17-15
3,2011-01-18 17-16
2,2011-01-18 17-17
8,2011-01-18 17-18
5,2011-01-18 17-19
2,2011-01-18 17-20
2,2011-01-18 17-21
5,2011-01-18 17-22
7,2011-01-18 17-23
5,2011-01-18 17-25
4,2011-01-18 17-26
17,2011-01-18 17-27
16,2011-01-18 17-28
15,2011-01-18 17-29
11,2011-01-18 17-30
12,2011-01-18 17-31
9,2011-01-18 17-32
6,2011-01-18 17-33
6,2011-01-18 17-34
9,2011-01-18 17-35
13,2011-01-18 17-36
9,2011-01-18 17-37
5,2011-01-18 17-38
7,2011-01-18 17-39
6,2011-01-18 17-40
3,2011-01-18 17-41
6,2011-01-18 17-42
17,2011-01-18 17-43
12,2011-01-18 17-44
8,2011-01-18 17-45
9,2011-01-18 17-46
7,2011-01-18 17-47
7,2011-01-18 17-48
9,2011-01-18 17-49
10,2011-01-18 17-50
7,2011-01-18 17-51
11,2011-01-18 17-52
4,2011-01-18 17-53
15,2011-01-18 17-54
5,2011-01-18 17-55
2,2011-01-18 17-56
3,2011-01-18 17-57
4,2011-01-18 17-58
1,2011-01-18 17-59
4,2011-01-18 18-00
1,2011-01-18 18-01
3,2011-01-18 18-02
1,2011-01-18 18-03
5,2011-01-18 18-04
8,2011-01-18 18-05
19,2011-01-18 18-06
10,2011-01-18 18-07
14,2011-01-18 18-08
5,2011-01-18 18-09
48,2011-01-18 18-10
6,2011-01-18 18-11
15,2011-01-18 18-12
11,2011-01-18 18-13
8,2011-01-18 18-14
8,2011-01-18 18-15
7,2011-01-18 18-16
14,2011-01-18 18-17
7,2011-01-18 18-18
8,2011-01-18 18-19
24,2011-01-18 18-20
3,2011-01-18 18-21
8,2011-01-18 18-22
2,2011-01-18 18-23
1,2011-01-18 18-24
2,2011-01-18 18-25
3,2011-01-18 18-26
2,2011-01-18 18-28
4,2011-01-18 18-29
5,2011-01-18 18-30
2,2011-01-18 18-31
9,2011-01-18 18-32
14,2011-01-18 18-33
14,2011-01-18 18-34
9,2011-01-18 18-35
5,2011-01-18 18-36
9,2011-01-18 18-37
2,2011-01-18 18-39
4,2011-01-18 18-40
24,2011-01-18 18-41
1,2011-01-18 18-42
2,2011-01-18 18-43
1,2011-01-18 18-44
1,2011-01-18 18-45
1,2011-01-18 18-47
5,2011-01-18 18-48
2,2011-01-18 18-49
4,2011-01-18 18-52
4,2011-01-18 18-53
4,2011-01-18 18-55
4,2011-01-18 18-56
2,2011-01-18 18-57
4,2011-01-18 18-58
3,2011-01-18 18-59
4,2011-01-18 19-00
1,2011-01-18 19-01
1,2011-01-18 19-02
3,2011-01-18 19-03
1,2011-01-18 19-04
2,2011-01-18 19-05
2,2011-01-18 19-06
3,2011-01-18 19-07
2,2011-01-18 19-08
3,2011-01-18 19-09
2,2011-01-18 19-10
3,2011-01-18 19-11
10,2011-01-18 19-12
1,2011-01-18 19-13
1,2011-01-18 19-14
3,2011-01-18 19-15
1,2011-01-18 19-17
4,2011-01-18 19-18
2,2011-01-18 19-19
1,2011-01-18 19-20
2,2011-01-18 19-21
4,2011-01-18 19-24
1,2011-01-18 19-25
3,2011-01-18 19-26
4,2011-01-18 19-27
1,2011-01-18 19-28
1,2011-01-18 19-29
1,2011-01-18 19-30
4,2011-01-18 19-31
6,2011-01-18 19-32
5,2011-01-18 19-33
4,2011-01-18 19-34
9,2011-01-18 19-35
6,2011-01-18 19-36
7,2011-01-18 19-37
12,2011-01-18 19-38
11,2011-01-18 19-39
8,2011-01-18 19-40
7,2011-01-18 19-41
8,2011-01-18 19-42
4,2011-01-18 19-43
5,2011-01-18 19-44
4,2011-01-18 19-45
3,2011-01-18 19-46
2,2011-01-18 19-47
2,2011-01-18 19-48
1,2011-01-18 19-49
1,2011-01-18 19-50
2,2011-01-18 19-51
3,2011-01-18 19-52
3,2011-01-18 19-53
3,2011-01-18 19-54
5,2011-01-18 19-55
5,2011-01-18 19-56
8,2011-01-18 19-57
8,2011-01-18 19-58
6,2011-01-18 19-59
10,2011-01-18 20-00
5,2011-01-18 20-01
5,2011-01-18 20-02
5,2011-01-18 20-03
7,2011-01-18 20-04
17,2011-01-18 20-05
5,2011-01-18 20-06
5,2011-01-18 20-07
8,2011-01-18 20-08
7,2011-01-18 20-09
4,2011-01-18 20-10
2,2011-01-18 20-11
2,2011-01-18 20-12
4,2011-01-18 20-13
1,2011-01-18 20-14
4,2011-01-18 20-15
1,2011-01-18 20-16
1,2011-01-18 20-17
1,2011-01-18 20-18
5,2011-01-18 20-19
1,2011-01-18 20-21
1,2011-01-18 20-22
1,2011-01-18 20-24
1,2011-01-18 20-25
1,2011-01-18 20-29
1,2011-01-18 20-32
5,2011-01-18 20-34
13,2011-01-18 20-35
5,2011-01-18 20-36
2,2011-01-18 20-37
1,2011-01-18 20-38
1,2011-01-18 20-39
9,2011-01-18 20-41
6,2011-01-18 20-42
7,2011-01-18 20-43
6,2011-01-18 20-44
6,2011-01-18 20-45
14,2011-01-18 20-46
8,2011-01-18 20-47
10,2011-01-18 20-48
5,2011-01-18 20-49
8,2011-01-18 20-50
6,2011-01-18 20-51
6,2011-01-18 20-52
6,2011-01-18 20-53
8,2011-01-18 20-54
8,2011-01-18 20-55
13,2011-01-18 20-56
11,2011-01-18 20-57
7,2011-01-18 20-58
14,2011-01-18 20-59
10,2011-01-18 21-00
14,2011-01-18 21-01
7,2011-01-18 21-02
5,2011-01-18 21-03
9,2011-01-18 21-04
8,2011-01-18 21-05
9,2011-01-18 21-06
7,2011-01-18 21-07
10,2011-01-18 21-08
6,2011-01-18 21-09
2,2011-01-18 21-10
2,2011-01-18 21-11
4,2011-01-18 21-13
6,2011-01-18 21-14
3,2011-01-18 21-15
1,2011-01-18 21-16
1,2011-01-18 21-18
4,2011-01-18 21-19
3,2011-01-18 21-21
1,2011-01-18 21-22
3,2011-01-18 21-23
3,2011-01-18 21-24
22,2011-01-18 21-25
11,2011-01-18 21-26
34,2011-01-18 21-27
18,2011-01-18 21-28
10,2011-01-18 21-29
10,2011-01-18 21-30
1,2011-01-18 21-32
2,2011-01-18 21-33
2,2011-01-18 21-34
4,2011-01-18 21-35
3,2011-01-18 21-36
3,2011-01-18 21-37
2,2011-01-18 21-38
2,2011-01-18 21-39
4,2011-01-18 21-40
3,2011-01-18 21-41
2,2011-01-18 21-42
1,2011-01-18 21-43
1,2011-01-18 21-44
3,2011-01-18 21-45
3,2011-01-18 21-46
2,2011-01-18 21-47
3,2011-01-18 21-48
2,2011-01-18 21-49
6,2011-01-18 21-50
3,2011-01-18 21-51
3,2011-01-18 21-52
1,2011-01-18 21-53
5,2011-01-18 21-54
2,2011-01-18 21-55
2,2011-01-18 21-56
1,2011-01-18 21-57
2,2011-01-18 21-58
4,2011-01-18 21-59
6,2011-01-18 22-00
4,2011-01-18 22-01
11,2011-01-18 22-02
10,2011-01-18 22-03
8,2011-01-18 22-04
11,2011-01-18 22-05
6,2011-01-18 22-06
8,2011-01-18 22-07
6,2011-01-18 22-08
7,2011-01-18 22-09
2,2011-01-18 22-10
5,2011-01-18 22-11
2,2011-01-18 22-12
2,2011-01-18 22-13
3,2011-01-18 22-15
4,2011-01-18 22-16
4,2011-01-18 22-17
1,2011-01-18 22-18
4,2011-01-18 22-19
3,2011-01-18 22-20
2,2011-01-18 22-21
3,2011-01-18 22-22
1,2011-01-18 22-23
1,2011-01-18 22-24
3,2011-01-18 22-25
2,2011-01-18 22-26
4,2011-01-18 22-27
3,2011-01-18 22-28
2,2011-01-18 22-29
1,2011-01-18 22-30
2,2011-01-18 22-31
2,2011-01-18 22-32
4,2011-01-18 22-33
4,2011-01-18 22-34
6,2011-01-18 22-35
8,2011-01-18 22-36
5,2011-01-18 22-37
5,2011-01-18 22-38
2,2011-01-18 22-39
5,2011-01-18 22-40
7,2011-01-18 22-41
5,2011-01-18 22-42
2,2011-01-18 22-43
4,2011-01-18 22-44
1,2011-01-18 22-45
8,2011-01-18 22-46
4,2011-01-18 22-47
2,2011-01-18 22-48
3,2011-01-18 22-50
3,2011-01-18 22-51
8,2011-01-18 22-52
13,2011-01-18 22-53
7,2011-01-18 22-54
10,2011-01-18 22-55
8,2011-01-18 22-56
10,2011-01-18 22-57
6,2011-01-18 22-58
5,2011-01-18 22-59
13,2011-01-18 23-00
6,2011-01-18 23-01
8,2011-01-18 23-02
10,2011-01-18 23-03
10,2011-01-18 23-04
4,2011-01-18 23-05
6,2011-01-18 23-06
3,2011-01-18 23-07
1,2011-01-18 23-08
4,2011-01-18 23-09
5,2011-01-18 23-12
4,2011-01-18 23-13
6,2011-01-18 23-14
3,2011-01-18 23-15
6,2011-01-18 23-16
1,2011-01-18 23-17
2,2011-01-18 23-18
3,2011-01-18 23-19
1,2011-01-18 23-20
3,2011-01-18 23-21
4,2011-01-18 23-22
2,2011-01-18 23-23
3,2011-01-18 23-24
6,2011-01-18 23-26
3,2011-01-18 23-27
1,2011-01-18 23-28
2,2011-01-18 23-29
3,2011-01-18 23-30
2,2011-01-18 23-31
4,2011-01-18 23-32
9,2011-01-18 23-33
7,2011-01-18 23-34
13,2011-01-18 23-35
14,2011-01-18 23-36
4,2011-01-18 23-37
3,2011-01-18 23-38
2,2011-01-18 23-39
3,2011-01-18 23-41
2,2011-01-18 23-42
3,2011-01-18 23-43
2,2011-01-18 23-44
10,2011-01-18 23-45
12,2011-01-18 23-46
12,2011-01-18 23-47
11,2011-01-18 23-48
17,2011-01-18 23-49
7,2011-01-18 23-50
4,2011-01-18 23-51
14,2011-01-18 23-52
15,2011-01-18 23-53
9,2011-01-18 23-54
6,2011-01-18 23-55
2,2011-01-18 23-57
5,2011-01-18 23-58
5,2011-01-18 23-59
5,2011-01-19 00-00
2,2011-01-19 00-01
6,2011-01-19 00-02
5,2011-01-19 00-03
4,2011-01-19 00-04
4,2011-01-19 00-05
1,2011-01-19 00-06
4,2011-01-19 00-07
3,2011-01-19 00-08
3,2011-01-19 00-09
2,2011-01-19 00-11
3,2011-01-19 00-12
3,2011-01-19 00-14
5,2011-01-19 00-15
5,2011-01-19 00-16
15,2011-01-19 00-17
12,2011-01-19 00-18
17,2011-01-19 00-19
11,2011-01-19 00-20
9,2011-01-19 00-21
11,2011-01-19 00-22
34,2011-01-19 00-23
18,2011-01-19 00-24
21,2011-01-19 00-25
16,2011-01-19 00-26
9,2011-01-19 00-27
7,2011-01-19 00-28
11,2011-01-19 00-29
13,2011-01-19 00-30
10,2011-01-19 00-31
9,2011-01-19 00-32
10,2011-01-19 00-33
4,2011-01-19 00-34
9,2011-01-19 00-35
11,2011-01-19 00-36
12,2011-01-19 00-37
6,2011-01-19 00-38
9,2011-01-19 00-39
9,2011-01-19 00-40
9,2011-01-19 00-41
3,2011-01-19 00-42
4,2011-01-19 00-43
5,2011-01-19 00-44
6,2011-01-19 00-45
6,2011-01-19 00-46
3,2011-01-19 00-47
7,2011-01-19 00-48
7,2011-01-19 00-49
4,2011-01-19 00-50
4,2011-01-19 00-51
5,2011-01-19 00-52
3,2011-01-19 00-53
5,2011-01-19 00-54
7,2011-01-19 00-55
10,2011-01-19 00-56
10,2011-01-19 00-57
13,2011-01-19 00-58
11,2011-01-19 00-59
10,2011-01-19 01-00
14,2011-01-19 01-01
18,2011-01-19 01-02
8,2011-01-19 01-03
19,2011-01-19 01-04
10,2011-01-19 01-05
18,2011-01-19 01-06
10,2011-01-19 01-07
6,2011-01-19 01-08
5,2011-01-19 01-09
2,2011-01-19 01-10
1,2011-01-19 01-12
3,2011-01-19 01-13
3,2011-01-19 01-14
5,2011-01-19 01-15
6,2011-01-19 01-16
12,2011-01-19 01-17
6,2011-01-19 01-18
4,2011-01-19 01-19
3,2011-01-19 01-20
14,2011-01-19 01-21
8,2011-01-19 01-22
3,2011-01-19 01-23
6,2011-01-19 01-24
5,2011-01-19 01-25
1,2011-01-19 01-26
4,2011-01-19 01-27
6,2011-01-19 01-28
7,2011-01-19 01-29
11,2011-01-19 01-30
12,2011-01-19 01-31
7,2011-01-19 01-32
9,2011-01-19 01-33
12,2011-01-19 01-34
16,2011-01-19 01-35
31,2011-01-19 01-36
19,2011-01-19 01-37
20,2011-01-19 01-38
21,2011-01-19 01-39
23,2011-01-19 01-40
9,2011-01-19 01-41
18,2011-01-19 01-42
17,2011-01-19 01-43
16,2011-01-19 01-44
17,2011-01-19 01-45
10,2011-01-19 01-46
13,2011-01-19 01-47
17,2011-01-19 01-48
22,2011-01-19 01-49
11,2011-01-19 01-50
8,2011-01-19 01-51
1,2011-01-19 01-52
9,2011-01-19 02-00
4,2011-01-19 02-01
6,2011-01-19 02-02
5,2011-01-19 02-03
13,2011-01-19 02-04
16,2011-01-19 02-05
17,2011-01-19 02-06
39,2011-01-19 02-07
15,2011-01-19 02-08
23,2011-01-19 02-09
33,2011-01-19 02-10
13,2011-01-19 02-11
11,2011-01-19 02-12
13,2011-01-19 02-13
20,2011-01-19 02-14
26,2011-01-19 02-15
17,2011-01-19 02-16
15,2011-01-19 02-17
11,2011-01-19 02-18
16,2011-01-19 02-19
21,2011-01-19 02-20
17,2011-01-19 02-21
7,2011-01-19 02-22
9,2011-01-19 02-23
7,2011-01-19 02-24
33,2011-01-19 02-25
17,2011-01-19 02-26
23,2011-01-19 02-27
23,2011-01-19 02-28
24,2011-01-19 02-29
13,2011-01-19 02-30
8,2011-01-19 02-31
7,2011-01-19 02-32
13,2011-01-19 02-33
18,2011-01-19 02-34
10,2011-01-19 02-35
24,2011-01-19 02-36
22,2011-01-19 02-37
21,2011-01-19 02-38
51,2011-01-19 02-39
9,2011-01-19 02-40
10,2011-01-19 02-46
6,2011-01-19 02-47
5,2011-01-19 02-48
5,2011-01-19 02-49
3,2011-01-19 02-50
6,2011-01-19 02-55
20,2011-01-19 02-56
8,2011-01-19 02-57
12,2011-01-19 02-58
9,2011-01-19 02-59
8,2011-01-19 03-00
18,2011-01-19 03-01
31,2011-01-19 03-02
20,2011-01-19 03-03
21,2011-01-19 03-04
15,2011-01-19 03-05
20,2011-01-19 03-06
6,2011-01-19 03-07
10,2011-01-19 03-08
8,2011-01-19 03-09
7,2011-01-19 03-10
3,2011-01-19 03-11
6,2011-01-19 03-18
14,2011-01-19 03-19
8,2011-01-19 03-20
11,2011-01-19 03-21
10,2011-01-19 03-22
4,2011-01-19 03-23
2,2011-01-19 03-24
14,2011-01-19 03-25
12,2011-01-19 03-26
18,2011-01-19 03-27
17,2011-01-19 03-28
19,2011-01-19 03-29
20,2011-01-19 03-30
22,2011-01-19 03-31
17,2011-01-19 03-32
18,2011-01-19 03-33
14,2011-01-19 03-34
30,2011-01-19 03-35
18,2011-01-19 03-36
11,2011-01-19 03-37
19,2011-01-19 03-38
18,2011-01-19 03-39
13,2011-01-19 03-40
7,2011-01-19 03-41
5,2011-01-19 03-44
7,2011-01-19 03-45
12,2011-01-19 03-46
10,2011-01-19 03-47
9,2011-01-19 03-48
7,2011-01-19 03-49
6,2011-01-19 03-50
16,2011-01-19 03-51
25,2011-01-19 03-52
18,2011-01-19 03-53
26,2011-01-19 03-54
27,2011-01-19 03-55
11,2011-01-19 03-56
5,2011-01-19 03-59
7,2011-01-19 04-00
9,2011-01-19 04-01
9,2011-01-19 04-02
11,2011-01-19 04-03
8,2011-01-19 04-04
23,2011-01-19 04-05
27,2011-01-19 04-06
15,2011-01-19 04-07
21,2011-01-19 04-08
17,2011-01-19 04-09
20,2011-01-19 04-10
22,2011-01-19 04-11
14,2011-01-19 04-12
14,2011-01-19 04-13
7,2011-01-19 04-14
7,2011-01-19 04-15
22,2011-01-19 04-16
23,2011-01-19 04-17
19,2011-01-19 04-18
21,2011-01-19 04-19
28,2011-01-19 04-20
19,2011-01-19 04-21
5,2011-01-19 04-22
6,2011-01-19 04-23
3,2011-01-19 04-24
9,2011-01-19 04-25
3,2011-01-19 04-26
5,2011-01-19 04-27
9,2011-01-19 04-28
3,2011-01-19 04-29
9,2011-01-19 04-30
7,2011-01-19 04-31
12,2011-01-19 04-32
6,2011-01-19 04-33
22,2011-01-19 04-34
47,2011-01-19 04-35
27,2011-01-19 04-36
11,2011-01-19 04-37
5,2011-01-19 04-39
13,2011-01-19 04-40
10,2011-01-19 04-41
14,2011-01-19 04-42
7,2011-01-19 04-43
9,2011-01-19 04-44
7,2011-01-19 04-45
7,2011-01-19 04-46
28,2011-01-19 04-47
23,2011-01-19 04-48
23,2011-01-19 04-49
24,2011-01-19 04-50
18,2011-01-19 04-51
20,2011-01-19 04-52
33,2011-01-19 04-53
24,2011-01-19 04-54
26,2011-01-19 04-55
22,2011-01-19 04-56
15,2011-01-19 04-57
7,2011-01-19 04-58
8,2011-01-19 04-59
13,2011-01-19 05-00
14,2011-01-19 05-01
39,2011-01-19 05-02
21,2011-01-19 05-03
21,2011-01-19 05-04
20,2011-01-19 05-05
13,2011-01-19 05-06
9,2011-01-19 05-07
16,2011-01-19 05-08
14,2011-01-19 05-09
29,2011-01-19 05-10
14,2011-01-19 05-11
17,2011-01-19 05-12
17,2011-01-19 05-13
18,2011-01-19 05-14
18,2011-01-19 05-15
8,2011-01-19 05-19
20,2011-01-19 05-20
17,2011-01-19 05-21
35,2011-01-19 05-22
26,2011-01-19 05-23
42,2011-01-19 05-24
23,2011-01-19 05-25
7,2011-01-19 05-26
9,2011-01-19 05-30
12,2011-01-19 05-31
7,2011-01-19 05-32
15,2011-01-19 05-33
7,2011-01-19 05-34
7,2011-01-19 05-35
35,2011-01-19 05-36
29,2011-01-19 05-37
25,2011-01-19 05-38
11,2011-01-19 05-39
22,2011-01-19 05-40
14,2011-01-19 05-41
16,2011-01-19 05-42
8,2011-01-19 05-43
11,2011-01-19 05-44
13,2011-01-19 05-45
24,2011-01-19 05-46
18,2011-01-19 05-47
18,2011-01-19 05-48
19,2011-01-19 05-49
42,2011-01-19 05-50
21,2011-01-19 05-51
